Kingdom,Phylum,Class,Order,Family,Genus
Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_Incertae_Sedis,Unknown_Family,NA
Bacteria,Verrucomicrobia,Verrucomicrobia_Incertae_Sedis,Unknown_Order,Unknown_Family,Candidatus_Methylacidiphilum
Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
Bacteria,SR1_(Absconditabacteria),NA,NA,NA,NA
Bacteria,Cyanobacteria,ML635J-21,NA,NA,NA
Bacteria,Verrucomicrobia,Opitutae,Opitutae_vadinHA64,NA,NA
Bacteria,Verrucomicrobia,Verrucomicrobia_Incertae_Sedis,Unknown_Order,Unknown_Family,Candidatus_Methylacidiphilum
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sandarakinorhabdus
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Citreitalea
Bacteria,Saccharibacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
Bacteria,Parcubacteria,Candidatus_Magasanikbacteria,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,I-10,NA
Bacteria,CPR2,NA,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,NA
Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,NA
Bacteria,Cyanobacteria,Chloroplast,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,MD3-55,NA
Bacteria,Actinobacteria,Actinobacteria,NA,NA,NA
Bacteria,Chloroflexi,TK10,NA,NA,NA
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-004
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Atopostipes
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,34P16,NA,NA
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,NA
Bacteria,Elusimicrobia,Elusimicrobia,Lineage_IV,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
Bacteria,Cyanobacteria,Chloroplast,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK4A136_group
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XI,Peptoniphilus
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,NA
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Arcicella
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium
Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,NA
Bacteria,Parcubacteria,Candidatus_Nomurabacteria,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_9
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,NA,NA
Bacteria,Saccharibacteria,NA,NA,NA,NA
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,bac2nit3,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,MND8,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_Incertae_Sedis,Unknown_Family,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,1174-901-12,NA
Bacteria,Cyanobacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-010
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Rugamonas
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Rugamonas
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Rugamonas
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Lawsonella
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_Incertae_Sedis,NA,NA
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia
Bacteria,Saccharibacteria,NA,NA,NA,NA
Bacteria,Peregrinibacteria,Candidatus_Peribacteria,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,NA
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,NA,NA,NA,NA,NA
Bacteria,NA,NA,NA,NA,NA
Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XI,Finegoldia
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,NA
Bacteria,Proteobacteria,Deltaproteobacteria,SAR324_clade(Marine_group_B),NA,NA
Bacteria,NA,NA,NA,NA,NA
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,NA
Bacteria,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,NA
Bacteria,Proteobacteria,NA,NA,NA,NA
Bacteria,Parcubacteria,Candidatus_Nomurabacteria,NA,NA,NA
Bacteria,Saccharibacteria,NA,NA,NA,NA
Bacteria,Candidatus_Berkelbacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Candidatus_Arcanobacter
Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,NA
Bacteria,Nitrospirae,Nitrospira,Nitrospirales,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiales_Incertae_Sedis,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,NA,NA
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,NA
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,070125-BRIC7-5,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Archaea,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,070125-BRIC7-5,NA,NA
Archaea,Woesearchaeota_(DHVEG-6),NA,NA,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,NA
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Parcubacteria,Candidatus_Moranbacteria,NA,NA,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,NA,NA
Archaea,Woesearchaeota_(DHVEG-6),NA,NA,NA,NA
Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,NA
Archaea,Woesearchaeota_(DHVEG-6),NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,070125-BRIC7-5,NA,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,070125-BRIC7-5,NA,NA
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,070125-BRIC7-5,NA,NA
Bacteria,Parcubacteria,Candidatus_Jorgensenbacteria,NA,NA,NA
Bacteria,SR1_(Absconditabacteria),NA,NA,NA,NA
Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,070125-BRIC7-5,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,NA,NA
Bacteria,Saccharibacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,070125-BRIC7-5,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,070125-BRIC7-5,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,NA,NA
Bacteria,Microgenomates,Candidatus_Shapirobacteria,NA,NA,NA
Bacteria,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Cyanobacteria,Chloroplast,NA,NA,NA
Bacteria,Gracilibacteria,NA,NA,NA,NA
Bacteria,Parcubacteria,Candidatus_Azambacteria,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XII,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Paraherbaspirillum
Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Armatimonas
Bacteria,Parcubacteria,Candidatus_Nomurabacteria,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Citreitalea
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Verrucomicrobia,Opitutae,Opitutae_vadinHA64,NA,NA
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Pseudarcicella
Bacteria,Saccharibacteria,NA,NA,NA,NA
Bacteria,Verrucomicrobia,Opitutae,Opitutae_vadinHA64,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,NA
Bacteria,NA,NA,NA,NA,NA
Bacteria,Elusimicrobia,Elusimicrobia,Lineage_I,Unknown_Family,Candidatus_Endomicrobium
Bacteria,Bacteroidetes,NA,NA,NA,NA
Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,FukuN18_freshwater_group,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Actinobacteria,Actinobacteria,NA,NA,NA
Bacteria,Candidatus_Berkelbacteria,NA,NA,NA,NA
Bacteria,Actinobacteria,Actinobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,NA,NA
Bacteria,Parcubacteria,Candidatus_Magasanikbacteria,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis
Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30a-KF-32,NA
Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,NA
Bacteria,Cyanobacteria,Chloroplast,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Brevifollis
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Parcubacteria,Candidatus_Magasanikbacteria,NA,NA,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI_clade
Bacteria,NA,NA,NA,NA,NA
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Citreitalea
Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Zavarzinella
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,NA,NA
Bacteria,Parcubacteria,Candidatus_Azambacteria,NA,NA,NA
Bacteria,Cyanobacteria,Chloroplast,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,env.OPS_17,NA
Bacteria,NA,NA,NA,NA,NA
Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3
Bacteria,Gracilibacteria,NA,NA,NA,NA
Bacteria,Saccharibacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Albidiferax
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Bacteroidetes,NA,NA,NA,NA
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02
Bacteria,Verrucomicrobia,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Parasediminibacterium
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Dinghuibacter
Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,NA
Bacteria,Actinobacteria,Actinobacteria,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,LWSR-14,NA
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,NA
Bacteria,Actinobacteria,Actinobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Hot_Creek_32,NA,NA
Bacteria,NA,NA,NA,NA,NA
Bacteria,Parcubacteria,Candidatus_Magasanikbacteria,NA,NA,NA
Bacteria,Cyanobacteria,ML635J-21,NA,NA,NA
Bacteria,Proteobacteria,NA,NA,NA,NA
Bacteria,Cyanobacteria,Cyanobacteria,SubsectionI,FamilyI,NA
Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Diplosphaera
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Candidatus_Planktophila
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Verrucomicrobia,Verrucomicrobia_Incertae_Sedis,Unknown_Order,Unknown_Family,Candidatus_Methylacidiphilum
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus
Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Zhizhongheella
Bacteria,Parcubacteria,Candidatus_Magasanikbacteria,NA,NA,NA
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,NA
Bacteria,Cyanobacteria,Cyanobacteria,SubsectionIV,FamilyI,Anabaena
Bacteria,Cyanobacteria,Chloroplast,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,MNC12,NA
Bacteria,Cyanobacteria,Cyanobacteria,SubsectionI,FamilyI,Snowella
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,NA
Bacteria,Actinobacteria,Actinobacteria,NA,NA,NA
Bacteria,Verrucomicrobia,Opitutae,Opitutae_vadinHA64,NA,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,NA,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Saprospiraceae,Candidatus_Aquirestis
Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Roseiflexus
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales_Incertae_Sedis,Acidibacter
Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,NA
Bacteria,Parcubacteria,Candidatus_Jorgensenbacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
Bacteria,Cyanobacteria,Cyanobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,NA,NA
Bacteria,Cyanobacteria,ML635J-21,NA,NA,NA
Bacteria,Parcubacteria,Candidatus_Azambacteria,NA,NA,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Sediminibacterium
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI_clade
Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Armatimonas
Bacteria,NA,NA,NA,NA,NA
Bacteria,NA,NA,NA,NA,NA
Bacteria,Gracilibacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,NA
Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02
Bacteria,Verrucomicrobia,NA,NA,NA,NA
Bacteria,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Marimicrobium
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_Incertae_Sedis,Reyranella
Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira
Bacteria,Armatimonadetes,NA,NA,NA,NA
Bacteria,Verrucomicrobia,Opitutae,Opitutae_vadinHA64,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Candidatus_Planktophila
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,CL500-29_marine_group
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Variibacter
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,NA,NA,NA,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI_clade
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
Bacteria,Parcubacteria,Candidatus_Nomurabacteria,NA,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI_clade
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,NA,NA
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfurimonas
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Variibacter
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,NA
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,NA
Bacteria,NA,NA,NA,NA,NA
Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,NA
Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,NA
Bacteria,Actinobacteria,NA,NA,NA,NA
Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,NA
Bacteria,Chloroflexi,Dehalococcoidia,GIF3,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Cyanobacteria,Chloroplast,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,070125-BRIC7-5,NA,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Cyanobacteria,Cyanobacteria,SubsectionI,FamilyI,Cyanobium
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,A0839,NA
Bacteria,Cyanobacteria,ML635J-21,NA,NA,NA
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfurovum
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,NA,NA
Bacteria,Actinobacteria,NA,NA,NA,NA
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Cyanobacteria,Chloroplast,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Verrucomicrobia,NA,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,LD12_freshwater_group,NA
Bacteria,Chloroflexi,SL56_marine_group,NA,NA,NA
Bacteria,Parcubacteria,Candidatus_Nomurabacteria,NA,NA,NA
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Chloroflexi,SL56_marine_group,NA,NA,NA
Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Zavarzinella
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Verrucomicrobia,NA,NA,NA,NA
Bacteria,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azomonas
Bacteria,Parcubacteria,Candidatus_Magasanikbacteria,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,NA
Bacteria,Parcubacteria,Candidatus_Magasanikbacteria,NA,NA,NA
Bacteria,Parcubacteria,Candidatus_Azambacteria,NA,NA,NA
Bacteria,Verrucomicrobia,Verrucomicrobia_Incertae_Sedis,Unknown_Order,Unknown_Family,Candidatus_Methylacidiphilum
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Leeia
Bacteria,Chloroflexi,SL56_marine_group,NA,NA,NA
